Show X Axis Title,,,,,,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES,,YES,YES
Show Y Axis Title,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lines To Chart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Format 1,Format 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Start of Data,X-axis,X-axis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2019-09-21 10:02,2019-09-21-22.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 10:30,2019-09-21-23.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db1_12,Benzene,2.56,11.65,ppb,1103524.031,Area,Toluene,3.63,0.54,ppb,51716.09,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.85,ppb,191697.481,Area,o-Xylene,6.35,0.55,ppb,69806.913,Area
,2019-09-21 10:59,2019-09-21-24.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 11:28,2019-09-21-25.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db1_25,Benzene,2.57,29.64,ppb,2807627.05,Area,Toluene,3.64,1,ppb,99431.417,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,1.93,ppb,463484.542,Area,o-Xylene,6.35,1.36,ppb,175186.944,Area
,2019-09-21 11:58,2019-09-21-26.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 12:25,2019-09-21-27.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db1_50,Benzene,2.57,64.73,ppb,6130825.288,Area,Toluene,3.64,1.89,ppb,190813,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.75,4.33,ppb,1065167.563,Area,o-Xylene,6.34,3.01,ppb,387821.07,Area
,2019-09-21 12:54,2019-09-21-28.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 13:21,2019-09-21-29.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db1_100,Benzene,2.57,128.68,ppb,12187480.27,Area,Toluene,3.65,3.86,ppb,394879.181,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.74,10.55,ppb,2629483.27,Area,o-Xylene,6.34,6.98,ppb,900075.239,Area
,2019-09-21 13:51,2019-09-21-30.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 14:19,2019-09-21-31.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db2_12,Benzene,2.56,86.64,ppb,8205777.572,Area,Toluene,3.61,35.74,ppb,3685810.662,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.57,ppb,120320.793,Area,o-Xylene,6.34,0.23,ppb,28415.914,Area
,2019-09-21 14:48,2019-09-21-32.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 15:16,2019-09-21-33.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db2_25,Benzene,2.57,261.05,ppb,24724091.08,Area,Toluene,3.62,105.95,ppb,10935474.88,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,1.23,ppb,286778.157,Area,o-Xylene,6.35,0.49,ppb,62551.849,Area
,2019-09-21 15:45,2019-09-21-34.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.58,0.27,ppb,25664.988,Area,Toluene,3.65,0.33,ppb,30089.568,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 16:12,2019-09-21-35.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db2_50,Benzene,2.56,555.09,ppb,52571566.61,Area,Toluene,3.6,229.78,ppb,23719674.93,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.75,2.45,ppb,592266.816,Area,o-Xylene,6.35,0.94,ppb,121108.022,Area
,2019-09-21 16:42,2019-09-21-36.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.57,0.46,ppb,43283.532,Area,Toluene,3.66,0.27,ppb,24448.992,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 17:10,2019-09-21-37.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox1_db2_100,Benzene,2.55,1402.72,ppb,132850123.1,Area,Toluene,3.59,562.43,ppb,58065492.98,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.73,6.12,ppb,1515789.375,Area,o-Xylene,6.34,2.57,ppb,330665.25,Area
,2019-09-21 17:40,2019-09-21-38.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.58,0.83,ppb,78408.491,Area,Toluene,3.65,0.59,ppb,57457.756,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 18:07,2019-09-21-39.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,10ppb_btx,Benzene,2.57,9.69,ppb,918189.645,Area,Toluene,3.65,10.23,ppb,1052829.836,Area,Ethylbenzene,5.59,10.19,ppb,1278788.262,Area,"(m,p)Xylene",5.75,10.41,ppb,2595083.896,Area,o-Xylene,6.35,10.36,ppb,1336465.542,Area
,2019-09-21 18:36,2019-09-21-40.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.58,0.12,ppb,11512.824,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-21 19:03,2019-09-21-41.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,200ppb_btx,Benzene,2.57,189.71,ppb,17966934.05,Area,Toluene,3.62,196.17,ppb,20250484.77,Area,Ethylbenzene,5.52,204.17,ppb,25724816.43,Area,"(m,p)Xylene",5.69,200.92,ppb,50506978.65,Area,o-Xylene,6.31,205.85,ppb,26561189.33,Area
,2019-09-21 19:33,2019-09-21-42.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.59,0.2,ppb,18885.289,Area,Toluene,3.65,0.32,ppb,29429.694,Area,Ethylbenzene,5.56,0.14,ppb,13059.416,Area,"(m,p)Xylene",5.78,0.26,ppb,41093.868,Area,o-Xylene,6.35,0.13,ppb,16360.888,Area
,2019-09-23 08:55,2019-09-21-43.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk_stdby_mode,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-23 11:13,2019-09-23-01.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.58,1.76,ppb,166697.032,Area,Toluene,3.65,3.03,ppb,308811.299,Area,Ethylbenzene,5.58,2.19,ppb,271412.97,Area,"(m,p)Xylene",5.76,4.15,ppb,1021262.842,Area,o-Xylene,6.35,0.45,ppb,56840.595,Area
,2019-09-23 17:39,2019-09-23-10.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,200ppb_btx,Benzene,2.57,195.44,ppb,18509590.64,Area,Toluene,3.63,193.05,ppb,19927934.17,Area,Ethylbenzene,5.52,195.87,ppb,24679013.07,Area,"(m,p)Xylene",5.7,194.49,ppb,48889739.36,Area,o-Xylene,6.31,198.95,ppb,25671555.08,Area
,2019-09-26 10:12,2019-09-26-01.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.58,0.27,ppb,25702.154,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,5.63,0.18,ppb,18042.998,Area,"(m,p)Xylene",5.77,0.75,ppb,164358.46,Area,o-Xylene,6.36,0.17,ppb,21426.626,Area
,2019-09-26 10:41,2019-09-26-02.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,5.59,0.05,ppb,1324.637,Area,"(m,p)Xylene",5.59,0.1,ppb,1324.637,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-26 11:11,2019-09-26-03.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-26 16:06,2019-09-26-05.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,day55_control,Benzene,0,0,ppb,0,Area,Toluene,3.65,0.67,ppb,64922.609,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.36,ppb,68278.25,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-26 16:36,2019-09-26-06.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.74,0.19,ppb,24784.092,Area,o-Xylene,6.33,0.14,ppb,17661.316,Area
,2019-09-26 17:03,2019-09-26-07.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,day55_cc1,Benzene,2.55,15.86,ppb,1502356.317,Area,Toluene,3.63,0.12,ppb,8529.01,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.29,ppb,50271.701,Area,o-Xylene,6.36,0.89,ppb,113598.25,Area
,2019-09-26 13:38,2019-09-26-08.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,500ppb_btx,Benzene,2.56,528.24,ppb,50029420.12,Area,Toluene,3.6,572.49,ppb,59103497.34,Area,Ethylbenzene,5.5,635.4,ppb,80069915.22,Area,"(m,p)Xylene",5.69,605.75,ppb,152322807.5,Area,o-Xylene,6.3,614.69,ppb,79316453.24,Area
,2019-09-26 13:38,2019-09-26-08.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,500ppb_btx,Benzene,2.56,492.86,ppb,50029420.12,Area,Toluene,3.6,562.67,ppb,59103497.34,Area,Ethylbenzene,5.5,596.99,ppb,80069915.22,Area,"(m,p)Xylene",5.69,598.72,ppb,152322807.5,Area,o-Xylene,6.3,591.5,ppb,79316453.24,Area
,2019-09-26 14:08,2019-09-26-09.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,500ppb_btx,Benzene,2.56,480.75,ppb,48800565.41,Area,Toluene,3.61,546.32,ppb,57336637.06,Area,Ethylbenzene,5.5,576.2,ppb,77213187.34,Area,"(m,p)Xylene",5.69,578.32,ppb,147030260.2,Area,o-Xylene,6.3,573.86,ppb,76902741.53,Area
,2019-09-26 14:38,2019-09-26-10.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.57,0.28,ppb,26270.952,Area,Toluene,3.64,0.51,ppb,49167.704,Area,Ethylbenzene,5.57,0.34,ppb,37568.448,Area,"(m,p)Xylene",5.73,0.45,ppb,90553.864,Area,o-Xylene,6.34,0.46,ppb,58262.3,Area
,2019-09-27 10:18,2019-09-27-01.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 10:45,2019-09-27-02.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,day55_cc2_1/2,Benzene,2.55,22.87,ppb,2165607.945,Area,Toluene,3.68,0.28,ppb,24916.572,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.42,ppb,82973.03,Area,o-Xylene,6.36,1.41,ppb,181370.484,Area
,2019-09-27 11:14,2019-09-27-03.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 11:43,2019-09-27-04.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,day55_cc2_2/2,Benzene,2.53,23.16,ppb,2193400.778,Area,Toluene,3.63,0.33,ppb,30118.332,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.75,0.34,ppb,62724.353,Area,o-Xylene,6.35,0.54,ppb,68558.359,Area
,2019-09-27 12:13,2019-09-27-05.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 13:10,2019-09-27-07.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 13:37,2019-09-27-08.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,day55_db2,Benzene,2.54,20.05,ppb,1899160.328,Area,Toluene,3.64,0.24,ppb,21249.986,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.28,ppb,48084.799,Area,o-Xylene,6.36,0.98,ppb,125581.995,Area
,2019-09-27 14:07,2019-09-27-09.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 15:32,2019-09-27-12.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,1000ppb_btx,Benzene,2.56,1064.02,ppb,108007785.6,Area,Toluene,3.61,1146.85,ppb,122213914.2,Area,Ethylbenzene,5.52,1193.42,ppb,162002100.4,Area,"(m,p)Xylene",5.73,1177.24,ppb,302375350.4,Area,o-Xylene,6.31,1160.64,ppb,157201936.3,Area
,2019-09-27 14:34,2019-09-27-10.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,5ppb_btx,Benzene,2.56,0.52,ppb,49163.308,Area,Toluene,3.61,0.7,ppb,68678.66,Area,Ethylbenzene,5.63,0.25,ppb,26654.131,Area,"(m,p)Xylene",5.77,0.4,ppb,76896.5,Area,o-Xylene,6.35,0.37,ppb,47111.969,Area
,2019-09-27 15:04,2019-09-27-11.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 16:02,2019-09-27-13.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.57,0.48,ppb,45436.669,Area,Toluene,3.64,0.51,ppb,49028.521,Area,Ethylbenzene,5.58,0.5,ppb,57950.317,Area,"(m,p)Xylene",5.76,0.65,ppb,140779.042,Area,o-Xylene,6.35,0.41,ppb,52548,Area
,2019-09-27 17:10,2019-09-27-15.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.59,0.08,ppb,7301.023,Area,Toluene,3.65,0.14,ppb,10569.956,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.77,0.16,ppb,16812.967,Area,o-Xylene,6.33,0.09,ppb,10725.418,Area
,2019-09-27 17:37,2019-09-27-16.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_recon_control,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 18:03,2019-09-27-17.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,2.59,0.08,ppb,7467.937,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.76,0.14,ppb,12849.532,Area,o-Xylene,6.35,0.1,ppb,11661.842,Area
,2019-09-27 18:30,2019-09-27-18.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_cc1_12,Benzene,2.47,0.74,ppb,69970.362,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 18:57,2019-09-27-19.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 19:24,2019-09-27-20.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_cc1_25,Benzene,2.47,1.2,ppb,113293.75,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,6.36,0.46,ppb,59228.975,Area
,2019-09-27 19:51,2019-09-27-21.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 20:17,2019-09-27-22.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_cc1_50,Benzene,2.46,2.64,ppb,250308.516,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,6.38,0.38,ppb,47785.74,Area
,2019-09-27 19:24,2019-09-27-20.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_cc1_25,Benzene,2.47,1.2,ppb,113293.75,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,6.36,0.46,ppb,59228.975,Area
,2019-09-27 19:24,2019-09-27-20.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_cc1_25,Benzene,2.47,1.2,ppb,113293.75,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,6.36,0.46,ppb,59228.975,Area
,2019-09-27 18:30,2019-09-27-18.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_cc1_12,Benzene,2.47,0.74,ppb,69970.362,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 20:44,2019-09-27-23.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 21:12,2019-09-27-24.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_cc1_100,Benzene,2.45,6.29,ppb,595467.021,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,6.36,0.8,ppb,102879.887,Area
,2019-09-27 21:40,2019-09-27-25.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 22:10,2019-09-27-26.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_cc2_12,Benzene,2.55,0.84,ppb,79532.161,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 22:38,2019-09-27-27.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-27 23:05,2019-09-27-28.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_cc2_25,Benzene,2.54,4.36,ppb,413372.377,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,6.44,0.39,ppb,49606.787,Area
,2019-09-27 23:36,2019-09-27-29.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 00:02,2019-09-27-30.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_cc2_50,Benzene,2.46,6.1,ppb,578159.565,Area,Toluene,3.51,1.02,ppb,101903.832,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,6.45,0.44,ppb,55948.712,Area
,2019-09-28 00:29,2019-09-27-31.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 00:57,2019-09-27-32.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_cc2_100,Benzene,2.54,1.36,ppb,128903.198,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 01:24,2019-09-27-33.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 01:51,2019-09-27-34.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_db1_12,Benzene,2.54,3.13,ppb,296824.203,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 02:18,2019-09-27-35.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 02:47,2019-09-27-36.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_db1_25,Benzene,2.52,7.53,ppb,713198.923,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,6.34,0.15,ppb,18608.398,Area
,2019-09-28 03:14,2019-09-27-37.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 03:40,2019-09-27-38.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_db1_50,Benzene,2.54,13.78,ppb,1305001.562,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",5.79,0.35,ppb,65154.302,Area,o-Xylene,6.35,0.94,ppb,121168.135,Area
,2019-09-28 04:09,2019-09-27-39.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 04:36,2019-09-27-40.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_db1_100,Benzene,2.54,1.39,ppb,131847.565,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,6.31,0.11,ppb,14146.4,Area
,2019-09-28 05:04,2019-09-27-41.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 05:31,2019-09-27-42.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_db2_12,Benzene,2.54,3.41,ppb,323424.234,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,6.36,0.18,ppb,22625.328,Area
,2019-09-28 05:58,2019-09-27-43.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,blk,Benzene,0,0,ppb,0,Area,Toluene,0,0,ppb,0,Area,Ethylbenzene,0,0,ppb,0,Area,"(m,p)Xylene",0,0,ppb,0,Area,o-Xylene,0,0,ppb,0,Area
,2019-09-28 06:25,2019-09-27-44.D,D:\MSD_DATA\2019-09\,BTX_GC3.M,tox4_db2_25,Benzene,2.53,7.1,ppb,672854.598,Area,Toluene,3.77,0.2,ppb,16612.341,Area,Ethylbenzene,5.53,0.25,ppb,27018.258,Area,"(m,p)Xylene",5.88,0.18,ppb,23344.854,Area,o-Xylene,6.36,0.37,ppb,46780.558,Area
